user_id_new	wm_poi_id_new	order_price_interval
11536	283	>=65
11538	441	>=65
11539	213	>=65
11539	431	>=65
11540	900	<29
11540	21	<29
11540	436	<29
11540	59	<29
11540	21	<29
11541	470	<29
11542	287	>=65
11542	549	[29,36)
11542	549	[29,36)
11542	549	[29,36)
11543	603	[49,65)
11544	434	<29
11544	442	<29
11545	29	>=65
11545	282	[29,36)
11546	271	<29
11546	105	<29
11547	380	>=65
11547	862	>=65
11547	800	<29
11547	413	<29
11547	307	[49,65)
11548	599	<29
11549	449	<29
11549	1790	[36,49)
11549	2301	>=65
11549	408	[36,49)
11550	57	<29
11550	2334	<29
11550	2601	<29
11551	287	<29
11552	686	<29
11553	279	[49,65)
11554	26	<29
11554	823	<29
11554	21	<29
11554	1795	<29
11554	823	<29
11554	21	<29
11554	65	<29
11556	154	<29
11556	594	[36,49)
11557	440	<29
11557	475	[49,65)
11557	446	<29
11557	842	<29
11558	293	<29
11559	558	<29
11559	643	[49,65)
11560	796	[36,49)
11561	429	[36,49)
11561	168	<29
11562	577	>=65
11563	727	<29
11563	195	[49,65)
11563	228	>=65
11563	457	>=65
11564	72	[29,36)
11565	520	[29,36)
11567	758	>=65
11567	758	[36,49)
11567	159	>=65
11568	223	[36,49)
11569	409	[29,36)
11570	79	>=65
11571	1006	[36,49)
11572	452	<29
11573	490	[36,49)
11573	335	[36,49)
11574	686	[36,49)
11575	28	<29
11575	429	<29
11576	16	[36,49)
11576	403	[36,49)
11576	10	<29
11576	619	[49,65)
11577	218	[29,36)
11577	477	<29
11577	10	[36,49)
11577	236	[49,65)
11578	10	<29
11579	393	<29
11579	1061	<29
11580	130	<29
11581	67	<29
11581	10	<29
11581	1093	<29
11582	1528	[36,49)
11583	1807	<29
11584	1203	[36,49)
11584	1936	<29
11585	1229	<29
11585	1334	[49,65)
11586	1258	[36,49)
11587	2285	>=65
11588	1484	<29
11589	1079	>=65
11589	1315	>=65
11590	574	>=65
11591	597	>=65
11591	116	<29
11591	116	<29
11592	1341	[36,49)
11592	1986	>=65
11592	1986	>=65
11593	1112	<29
11593	1112	[36,49)
11593	1161	<29
11593	1161	<29
11593	511	[36,49)
11593	1112	<29
11593	1328	<29
11593	1328	<29
11594	891	[29,36)
11594	1845	<29
11595	55	[36,49)
11595	211	<29
11596	1204	[36,49)
11596	1500	[49,65)
11596	2294	[49,65)
11596	1392	[36,49)
11597	147	<29
11597	1347	<29
11598	429	<29
11598	134	<29
11598	511	<29
11599	24	[49,65)
11599	1227	>=65
11600	146	>=65
11600	4	[36,49)
11601	23	<29
11601	819	<29
11601	819	[29,36)
11601	819	[29,36)
11601	2521	<29
11601	2287	<29
11601	105	<29
11601	819	<29
11602	243	>=65
11603	1393	[29,36)
11604	287	[29,36)
11604	1442	>=65
11604	306	[49,65)
11605	1077	[36,49)
11605	1300	[49,65)
11606	1509	>=65
11607	1310	<29
11607	1491	>=65
11608	48	<29
11609	1473	<29
11609	827	<29
11610	153	[29,36)
11610	2260	<29
11611	220	>=65
11612	111	>=65
11613	1274	[36,49)
11614	167	[36,49)
11614	221	[29,36)
11615	1422	<29
11615	162	>=65
11615	1422	<29
11615	1511	[49,65)
11617	723	[36,49)
11618	920	>=65
11619	1997	[29,36)
11620	1316	>=65
11621	927	<29
11621	1132	[36,49)
11621	1378	>=65
11622	1235	<29
11622	1180	<29
11623	1204	>=65
11624	1204	[29,36)
11625	338	<29
11626	1987	[36,49)
11626	1301	>=65
11627	928	[36,49)
11628	1216	<29
11628	1283	<29
11628	1216	<29
11628	573	<29
11628	1216	<29
11628	64	<29
11628	1270	>=65
11629	1388	<29
11630	1413	>=65
11630	1099	>=65
11630	497	[36,49)
11630	1251	>=65
11630	927	[29,36)
11630	622	[49,65)
11630	1784	>=65
11630	1208	>=65
11630	1464	[36,49)
11630	1208	>=65
11631	1203	<29
11632	1276	[49,65)
11633	2288	<29
11633	336	[29,36)
11633	2664	<29
11633	2288	<29
11633	1255	<29
11633	24	[29,36)
11634	1414	<29
11634	1277	<29
11634	1414	<29
11634	1414	<29
11635	1412	[29,36)
11636	1227	[29,36)
11636	1205	<29
11636	64	<29
11637	1323	<29
11638	1077	<29
11639	1342	<29
11639	1203	<29
11639	72	<29
11640	337	[36,49)
11641	1247	<29
11642	1216	<29
11643	139	>=65
11643	1357	<29
11643	1357	<29
11643	1750	[36,49)
11644	961	<29
11645	1262	>=65
11647	1413	<29
11647	1204	<29
11647	1204	<29
11648	1320	<29
11648	1323	[49,65)
11648	1320	<29
11650	1342	[49,65)
11650	1342	[49,65)
11650	1295	[49,65)
11650	1265	[36,49)
11651	17	[36,49)
11651	2303	>=65
11651	1093	>=65
11652	1243	[29,36)
11653	250	[49,65)
11653	1206	>=65
11653	1345	<29
11653	1243	[49,65)
11653	273	[49,65)
11653	2307	>=65
11653	1428	[49,65)
11653	1419	[29,36)
11653	64	[36,49)
11653	1206	>=65
11654	415	<29
11654	2020	<29
11655	220	[49,65)
11656	1212	>=65
11656	1276	>=65
11656	1282	>=65
11657	1117	>=65
11657	1117	[49,65)
11657	1482	[29,36)
11658	238	>=65
11659	2290	[29,36)
11659	1401	[29,36)
11659	64	<29
11659	250	<29
11659	250	<29
11659	1401	[29,36)
11659	1832	<29
11659	1250	<29
11659	865	[29,36)
11659	1401	[29,36)
11659	1250	<29
11660	1350	>=65
11660	1216	<29
11661	1099	[36,49)
11661	858	>=65
11661	2019	<29
11661	1745	[36,49)
11663	1305	[36,49)
11663	484	[49,65)
11663	1452	<29
11664	1112	>=65
11664	1093	[49,65)
11664	118	[36,49)
11665	130	<29
11667	59	[29,36)
11667	521	[49,65)
11667	604	<29
11668	2292	>=65
11668	1439	>=65
11668	596	[29,36)
11668	1281	[49,65)
11668	640	<29
11668	132	[36,49)
11668	2650	[36,49)
11669	590	[49,65)
11669	69	>=65
11670	1228	[36,49)
11671	597	>=65
11671	1376	>=65
11671	24	>=65
11672	950	<29
11672	950	<29
11672	2041	<29
11672	2041	<29
11673	85	<29
11674	803	[29,36)
11675	521	[29,36)
11676	1737	[36,49)
11676	1104	[36,49)
11677	1262	<29
11677	548	>=65
11677	1069	[36,49)
11677	436	<29
11677	551	<29
11677	158	<29
11678	1232	[29,36)
11679	652	>=65
11680	456	>=65
11681	449	<29
11682	304	<29
11683	1305	>=65
11684	1648	>=65
11685	326	[36,49)
11686	338	>=65
11688	318	<29
11688	12	[49,65)
11688	1442	>=65
11688	1376	>=65
11689	863	<29
11690	238	[36,49)
11691	843	[36,49)
11691	1186	>=65
11691	442	[29,36)
11691	1093	[49,65)
11691	220	>=65
11692	1905	[36,49)
11693	1379	<29
11694	2297	<29
11694	22	[36,49)
11694	607	[29,36)
11694	289	[36,49)
11695	337	[36,49)
11695	337	[29,36)
11695	1875	<29
11696	131	<29
11696	131	<29
11697	1434	[49,65)
11697	1437	>=65
11698	734	>=65
11699	1619	>=65
11699	309	>=65
11699	171	>=65
11699	1199	>=65
11699	1147	>=65
11699	2497	[29,36)
11700	84	>=65
11700	76	>=65
11700	294	>=65
11700	1528	[49,65)
11701	904	<29
11702	710	[49,65)
11703	1967	>=65
11704	326	[29,36)
11704	326	<29
11704	4	[36,49)
11705	156	>=65
11705	1262	[29,36)
11706	267	>=65
11706	171	>=65
11706	116	>=65
11707	208	[29,36)
11707	653	[29,36)
11707	1276	[29,36)
11707	55	[36,49)
11707	162	[49,65)
11707	162	>=65
11707	128	>=65
11707	789	[49,65)
11708	35	[29,36)
11709	854	>=65
11709	312	>=65
11710	14	[29,36)
11711	1339	[36,49)
11712	2299	>=65
11712	1369	>=65
11712	302	<29
11713	324	<29
11713	238	<29
11714	333	>=65
11714	1280	>=65
11714	1376	[36,49)
11715	1110	[29,36)
11716	1376	[36,49)
11716	1356	<29
11717	710	>=65
11717	371	>=65
11717	1305	>=65
11717	1802	<29
11718	1703	<29
11718	43	<29
11718	328	<29
11718	339	<29
11718	328	<29
11719	1291	[36,49)
11720	257	<29
11720	2333	[36,49)
11721	1084	[29,36)
11722	63	[36,49)
11723	442	<29
11723	442	<29
11723	35	<29
11723	1055	<29
11724	262	<29
11725	366	<29
11726	647	<29
11726	647	<29
11726	2297	<29
11726	1260	<29
11727	90	<29
11728	1712	<29
11729	1180	<29
11730	1283	[36,49)
11730	454	[29,36)
11730	59	[29,36)
11731	1262	[29,36)
11733	1079	>=65
11733	1812	[49,65)
11733	1077	<29
11734	1391	[36,49)
11734	961	[29,36)
11736	1363	[49,65)
11737	1341	[36,49)
11737	1341	[36,49)
11737	1341	[36,49)
11738	245	[29,36)
11739	1414	<29
11739	2106	[49,65)
11739	2543	<29
11740	1505	[36,49)
11741	993	<29
11742	1231	<29
11743	1302	<29
11744	1377	>=65
11744	1245	>=65
11745	1246	>=65
11746	1427	[36,49)
11746	1316	[36,49)
11747	1266	>=65
11747	926	[49,65)
11747	1333	[29,36)
11748	1204	<29
11749	773	[49,65)
11750	1285	<29
11751	1343	>=65
11751	337	[36,49)
11751	1380	<29
11752	597	>=65
11753	1302	[29,36)
11754	1204	[49,65)
11755	1203	<29
11755	1470	>=65
11755	1204	<29
11756	1247	<29
11757	1368	[29,36)
11758	106	[29,36)
11759	1205	[29,36)
11759	442	<29
11760	178	[29,36)
11761	2026	[36,49)
11762	1194	[29,36)
11763	1271	[49,65)
11763	139	>=65
11763	1271	[49,65)
11764	1165	>=65
11764	155	[36,49)
11764	1165	>=65
11765	139	[49,65)
11765	1329	[49,65)
11765	139	[49,65)
11766	1391	>=65
11766	1096	<29
11766	1391	>=65
11766	479	[49,65)
11767	1198	>=65
11767	864	[36,49)
11767	904	<29
11768	250	<29
11768	250	<29
11769	1310	<29
11770	1506	[36,49)
11770	2432	<29
11771	1648	[49,65)
11772	1300	>=65
11774	273	<29
11774	953	>=65
11775	1113	<29
11775	1275	<29
11776	1944	>=65
11777	1353	<29
11778	647	<29
11779	167	[49,65)
11779	79	>=65
11779	167	[49,65)
11780	1307	<29
11780	1282	[36,49)
11780	64	<29
11781	1299	[49,65)
11781	1329	[36,49)
11782	1194	[36,49)
11782	447	>=65
11783	1276	<29
11783	1276	[29,36)
11784	444	<29
11784	1199	>=65
11785	2307	>=65
11786	1258	[29,36)
11787	1204	[36,49)
11788	1204	>=65
11788	1353	[49,65)
11788	1204	<29
11789	530	[36,49)
11789	1423	>=65
11789	1423	>=65
11790	1225	>=65
11791	1077	[29,36)
11792	1280	[36,49)
11792	167	>=65
11793	1266	[29,36)
11794	1213	<29
11794	1380	[29,36)
11795	2310	<29
11796	191	>=65
11797	1282	>=65
11798	1249	[49,65)
11799	1606	[49,65)
11800	1353	>=65
11801	1783	[49,65)
11802	1215	>=65
11803	1299	[36,49)
11804	1377	>=65
11805	1349	<29
11805	1259	[49,65)
11806	1238	[36,49)
11807	710	<29
11808	255	<29
11808	235	<29
11808	1205	>=65
11808	63	[29,36)
11809	333	>=65
11809	333	[36,49)
11811	622	>=65
11811	1843	<29
11811	622	>=65
11812	1390	[36,49)
11813	415	<29
11813	67	<29
11813	787	<29
11814	2313	[29,36)
11814	172	[49,65)
11815	1205	[29,36)
11816	1285	<29
11817	970	<29
11818	1759	<29
11818	738	<29
11819	1534	[49,65)
11820	974	[29,36)
11820	743	[36,49)
11821	173	[49,65)
11821	256	[29,36)
11821	2229	[49,65)
11823	1534	[36,49)
11824	552	<29
11825	605	<29
11826	173	[49,65)
11827	1784	>=65
11827	417	<29
11827	371	[49,65)
11828	93	>=65
11828	223	[49,65)
11828	783	[36,49)
11828	33	[36,49)
11829	233	[29,36)
11829	2038	>=65
11829	233	[29,36)
11829	2038	>=65
11830	284	[29,36)
11830	143	<29
11831	818	<29
11831	118	[29,36)
11831	11	[49,65)
11832	1922	[49,65)
11832	1922	[49,65)
11833	1190	[29,36)
11834	392	[36,49)
11834	272	>=65
11834	272	[36,49)
11834	272	[29,36)
11835	2038	>=65
11835	790	<29
11836	645	>=65
11837	1124	<29
11838	2229	[49,65)
11838	1251	>=65
11838	278	>=65
11838	1229	>=65
11839	371	>=65
11839	738	[49,65)
11840	2318	[49,65)
11841	2319	[36,49)
11841	2428	[36,49)
11842	946	<29
11843	14	[29,36)
11845	594	[29,36)
11845	594	[29,36)
11846	1679	[49,65)
11846	1664	[49,65)
11848	490	[49,65)
11848	1700	>=65
11848	309	>=65
11848	413	<29
11849	159	>=65
11850	1195	[29,36)
11850	1564	<29
11850	988	<29
11850	1553	[49,65)
11851	2036	[36,49)
11852	702	<29
11852	926	<29
11852	702	<29
11852	632	<29
11852	743	<29
11852	7	<29
11853	541	[49,65)
11853	1124	[29,36)
11853	541	>=65
11854	384	<29
11854	384	[49,65)
11855	179	>=65
11856	29	>=65
11856	546	<29
11856	440	<29
11856	541	[49,65)
11856	1707	>=65
11857	357	[49,65)
11857	919	[29,36)
11858	770	<29
11859	284	<29
11859	392	[36,49)
11860	399	<29
11861	1130	[36,49)
11862	605	[49,65)
11862	384	[36,49)
11864	1658	>=65
11864	1173	[29,36)
11865	1698	[36,49)
11866	954	[29,36)
11867	295	<29
11867	1072	<29
11868	710	>=65
11869	11	<29
11869	862	>=65
11869	1654	[49,65)
11869	972	[36,49)
11869	1565	>=65
11870	541	[36,49)
11871	946	>=65
11873	1922	[49,65)
11875	757	>=65
11876	1689	>=65
11877	1191	>=65
11877	704	[29,36)
11877	691	[49,65)
11878	380	>=65
11880	66	[36,49)
11881	945	<29
11883	1190	>=65
11884	541	[36,49)
11885	790	>=65
11885	862	>=65
11886	154	<29
11886	509	>=65
11887	1664	<29
11888	1722	[29,36)
11889	1174	[49,65)
11890	11	<29
11891	663	[49,65)
11891	663	[49,65)
11892	1534	<29
11893	440	<29
11894	295	[29,36)
11895	922	<29
11896	179	[49,65)
11896	179	[49,65)
11897	797	>=65
11898	19	[29,36)
11898	639	<29
11898	496	<29
11898	106	<29
11900	295	<29
11901	546	[36,49)
11901	2526	[29,36)
11901	284	<29
11901	2657	[36,49)
11902	1173	>=65
11903	605	>=65
11904	2032	>=65
11905	970	<29
11906	284	<29
11906	1174	[49,65)
11906	1076	[49,65)
11907	1459	>=65
11907	400	[49,65)
11907	1345	<29
11907	7	>=65
11907	6	>=65
11907	306	>=65
11908	1512	>=65
11908	1088	>=65
11908	162	>=65
11908	1504	[49,65)
11908	710	>=65
11908	333	>=65
11909	183	<29
11910	157	[29,36)
11911	634	[36,49)
11912	930	[36,49)
11912	274	<29
11912	669	<29
11913	1653	[36,49)
11913	720	[49,65)
11913	720	[49,65)
11913	484	<29
11914	1030	<29
11914	26	<29
11915	1846	<29
11915	1420	<29
11916	456	[36,49)
11917	442	[29,36)
11918	314	<29
11919	928	[49,65)
11920	259	>=65
11921	162	>=65
11922	1442	>=65
11922	1376	[49,65)
11923	115	[49,65)
11924	108	<29
11925	639	<29
11925	2297	<29
11925	1006	[29,36)
11925	102	<29
11926	551	<29
11927	1194	[36,49)
11928	152	[29,36)
11928	275	<29
11928	275	<29
11929	262	<29
11930	13	[29,36)
11930	128	[49,65)
11931	1519	[36,49)
11932	158	<29
11933	560	[49,65)
11934	1307	>=65
11935	326	[36,49)
11935	326	[29,36)
11935	273	<29
11936	1847	>=65
11937	132	<29
11937	1376	>=65
11937	1276	>=65
11939	647	[49,65)
11940	1334	[49,65)
11940	1334	>=65
11940	1334	[49,65)
11941	145	<29
11942	1030	<29
11943	1228	[49,65)
11943	511	<29
11944	167	[49,65)
11945	263	<29
11945	2276	<29
11946	1276	[36,49)
11946	1276	>=65
11948	162	>=65
11948	2056	[36,49)
11949	337	[29,36)
11950	722	[29,36)
11951	634	<29
11951	1310	[36,49)
11951	1393	>=65
11953	639	[29,36)
11953	1376	[49,65)
11953	639	[29,36)
11954	434	<29
11955	727	<29
11956	2287	<29
11958	823	[29,36)
11959	604	>=65
11960	296	[29,36)
11961	269	[36,49)
11962	23	<29
11962	1333	[29,36)
11962	2595	<29
11963	1687	<29
11964	842	<29
11964	545	[49,65)
11965	456	<29
11966	1204	<29
11966	64	[36,49)
11967	1437	>=65
11969	256	[29,36)
11970	117	[36,49)
11971	269	<29
11971	1420	[36,49)
11972	214	>=65
11973	85	<29
11974	1376	[36,49)
11974	1478	[49,65)
11976	647	>=65
11976	1305	[29,36)
11976	1420	>=65
11977	1223	>=65
11978	1304	>=65
11978	444	[29,36)
11978	1950	[29,36)
11978	1282	[36,49)
11978	1950	>=65
11978	1282	[29,36)
11979	456	<29
11979	214	<29
11980	426	[36,49)
11981	302	<29
11981	1093	[29,36)
11981	1093	<29
11982	1524	<29
11983	455	[29,36)
11983	928	[29,36)
11983	839	[36,49)
11984	640	<29
11985	344	[49,65)
11986	474	[29,36)
11986	494	[36,49)
11986	481	[36,49)
11986	494	[36,49)
11987	2343	<29
11988	643	[29,36)
11989	1921	>=65
11990	569	<29
11990	711	[49,65)
11991	504	>=65
11991	130	[49,65)
11992	19	<29
11993	1927	>=65
11994	7	<29
11994	606	<29
11995	763	[29,36)
11997	89	[49,65)
11997	219	<29
11997	219	<29
11997	48	[49,65)
11997	1722	>=65
11997	48	[49,65)
11997	381	[49,65)
11997	1722	[36,49)
11997	1545	>=65
11997	1545	>=65
11997	1722	>=65
11998	554	[29,36)
11999	526	<29
12000	1615	>=65
12000	1615	>=65
12001	452	<29
12001	384	[49,65)
12002	831	<29
12002	831	<29
12003	33	[36,49)
12004	557	<29
12004	575	<29
12004	71	<29
12005	35	<29
12006	831	[49,65)
12006	606	[36,49)
12006	606	[29,36)
12007	578	<29
12008	433	<29
12009	425	>=65
12009	465	[36,49)
12010	480	<29
12010	2481	[36,49)
12010	480	[29,36)
12012	409	<29
12012	502	>=65
12012	1561	[36,49)
12013	831	<29
12014	783	<29
12015	692	>=65
12016	154	[36,49)
12016	619	[29,36)
12016	619	[29,36)
12017	307	[29,36)
12018	579	>=65
12019	1764	[49,65)
12019	1764	<29
12020	465	[36,49)
12021	105	[36,49)
12022	107	>=65
12022	107	>=65
12023	676	>=65
12023	504	>=65
12023	476	<29
12024	196	[29,36)
12024	196	[49,65)
12024	35	<29
12025	33	<29
12026	85	<29
12027	384	>=65
12028	838	[36,49)
12029	504	<29
12030	738	<29
12030	682	[29,36)
12031	58	[49,65)
12032	554	<29
12032	550	[29,36)
12033	599	<29
12033	269	[49,65)
12034	1766	[36,49)
12035	499	<29
12036	535	<29
12036	803	[36,49)
12037	193	<29
12038	698	<29
12039	2348	[29,36)
12039	1427	[29,36)
12039	1452	>=65
12039	1427	[29,36)
12039	1021	[36,49)
12039	1046	[36,49)
12041	1841	<29
12041	361	<29
12042	700	>=65
12043	742	[29,36)
12044	48	<29
12045	105	<29
12046	1123	[36,49)
12046	1760	[49,65)
12047	557	>=65
12047	557	>=65
12048	107	[29,36)
12048	107	<29
12048	2480	<29
12048	1556	[36,49)
12048	528	<29
12049	244	>=65
12050	687	<29
12050	675	<29
12051	245	[49,65)
12052	154	[36,49)
12053	107	<29
12055	75	[36,49)
12056	569	<29
12057	598	>=65
12058	235	<29
12058	207	<29
12058	429	<29
12058	235	<29
12060	151	>=65
12060	295	>=65
12060	546	[29,36)
12060	2638	>=65
12061	731	[36,49)
12062	547	[49,65)
12063	194	<29
12064	2334	<29
12064	48	<29
12064	415	<29
12064	657	<29
12065	376	<29
12066	480	[49,65)
12067	2102	[29,36)
12069	731	>=65
12070	569	<29
12071	302	[36,49)
12071	342	<29
12072	488	[29,36)
12072	488	[29,36)
12073	316	[29,36)
12074	1164	<29
12074	1164	<29
12075	1435	[36,49)
12075	391	<29
12075	140	[29,36)
12075	1803	<29
12076	235	<29
12076	608	<29
12077	342	<29
12077	342	<29
12077	426	>=65
12078	130	[49,65)
12078	433	[29,36)
12079	1653	[29,36)
12079	2306	>=65
12080	10	[49,65)
12080	72	<29
12081	30	[29,36)
12081	14	<29
12081	168	[36,49)
12082	144	>=65
12083	1039	<29
12083	2334	<29
12084	640	<29
12085	581	[49,65)
12085	1262	>=65
12085	1648	[49,65)
12086	145	<29
12086	219	<29
12087	171	>=65
12088	926	<29
12088	11	<29
12088	976	<29
12088	11	<29
12088	1254	[29,36)
12088	11	<29
12088	1596	[29,36)
12088	1596	[29,36)
12089	232	[29,36)
12089	802	<29
12089	232	<29
12090	17	[29,36)
12090	256	>=65
12091	335	[36,49)
12092	7	<29
12092	571	<29
12093	1697	[29,36)
12093	1697	[29,36)
12093	536	<29
12093	536	<29
12094	355	[49,65)
12094	263	<29
12095	636	>=65
12095	224	>=65
12095	154	<29
12096	213	>=65
12096	111	<29
12096	111	<29
12096	105	<29
12098	72	<29
12098	1462	[36,49)
12098	470	<29
12098	1462	<29
12098	449	<29
12099	476	[29,36)
12100	1006	[36,49)
12102	1828	[36,49)
12102	2250	[29,36)
12102	1079	[36,49)
12102	433	<29
12103	144	>=65
12104	183	<29
12105	11	[49,65)
12105	11	[36,49)
12105	127	>=65
12105	2	>=65
12105	179	>=65
12105	179	>=65
12105	715	>=65
12106	179	[49,65)
12106	439	>=65
12107	826	<29
12107	196	[29,36)
12108	161	<29
12108	85	<29
12108	98	<29
12109	1713	[36,49)
12110	388	[49,65)
12110	388	[49,65)
12110	211	[36,49)
12111	103	[29,36)
12111	278	[36,49)
12112	1248	[29,36)
12112	2002	>=65
12113	750	[49,65)
12113	18	[49,65)
12113	1294	[36,49)
12114	1481	<29
12114	425	<29
12114	313	<29
12114	1481	<29
12115	136	>=65
12115	365	>=65
12116	593	[49,65)
12117	2012	<29
12117	518	>=65
12118	440	<29
12118	239	<29
12118	928	[49,65)
12118	220	[29,36)
12118	2112	<29
12119	137	[36,49)
12120	1832	<29
12120	345	[29,36)
12121	340	[49,65)
12121	105	[29,36)
12122	299	<29
12122	1997	[29,36)
12122	1997	[29,36)
12122	1224	>=65
12122	1405	[49,65)
12122	1112	<29
12123	65	[29,36)
12124	171	>=65
12125	274	<29
12125	1458	[29,36)
12126	186	[29,36)
12127	57	[29,36)
12128	278	>=65
12128	1160	>=65
12129	1156	[36,49)
12130	337	[29,36)
12130	945	<29
12131	537	>=65
12131	537	>=65
12131	1396	<29
12131	239	<29
12131	537	>=65
12131	1828	<29
12131	1396	<29
12131	1116	[29,36)
12131	40	[49,65)
12131	738	<29
12132	462	[29,36)
12133	1228	[36,49)
12134	450	<29
12134	450	<29
12135	152	[29,36)
12136	152	>=65
12137	2352	>=65
12137	767	<29
12137	159	[36,49)
12138	72	>=65
12139	391	[36,49)
12139	715	[36,49)
12139	2	>=65
12139	844	>=65
12140	167	>=65
12140	1214	[49,65)
12140	1214	>=65
12141	235	<29
12142	313	<29
12142	132	[29,36)
12142	366	>=65
12142	56	[49,65)
12142	261	[36,49)
12143	63	<29
12144	158	[49,65)
12145	29	[29,36)
12146	152	<29
12146	2	<29
12147	2353	>=65
12147	762	[49,65)
12147	762	>=65
12148	151	>=65
12149	58	[29,36)
12150	2342	[36,49)
12150	757	[49,65)
12151	656	>=65
12152	1921	[29,36)
12152	425	[36,49)
12153	678	[29,36)
12155	234	[29,36)
12156	303	>=65
12157	393	<29
12157	561	<29
12157	1768	[29,36)
12158	418	<29
12158	418	[49,65)
12158	418	[29,36)
12159	598	[36,49)
12160	504	>=65
12161	778	>=65
12162	355	[49,65)
12162	56	<29
12162	44	<29
12162	467	<29
12162	327	[36,49)
12163	511	<29
12164	59	[36,49)
12165	640	<29
12166	452	<29
12167	1790	[29,36)
12168	866	<29
12168	65	<29
12168	288	<29
12169	347	[49,65)
12169	709	[36,49)
12170	340	>=65
12170	750	>=65
12170	388	>=65
12171	1056	<29
12172	168	<29
12172	1785	<29
12173	493	[49,65)
12173	408	>=65
12174	210	>=65
12175	720	>=65
12177	686	<29
12177	147	<29
12177	296	[29,36)
12177	296	<29
12177	257	<29
12177	296	<29
12177	257	<29
12177	257	<29
12178	502	>=65
12179	569	[29,36)
12179	1924	<29
12180	675	<29
12181	184	<29
12181	57	<29
12182	560	[36,49)
12183	40	[49,65)
12183	40	[49,65)
12184	274	[29,36)
12184	183	<29
12185	611	>=65
12185	611	>=65
12186	189	[36,49)
12187	277	>=65
12188	2346	>=65
12189	1048	<29
12189	462	[49,65)
12190	429	[29,36)
12190	442	>=65
12190	145	<29
12190	17	[29,36)
12191	2358	<29
12192	1203	<29
12192	166	[29,36)
12193	106	<29
12194	1612	[36,49)
12194	2312	<29
12194	934	[36,49)
12194	11	<29
12194	1	<29
12195	338	[29,36)
12196	1628	<29
12197	1156	>=65
12198	1480	>=65
12198	1223	>=65
12199	924	[36,49)
12199	959	[36,49)
12199	924	<29
12199	913	[36,49)
12199	913	[29,36)
12200	1216	<29
12200	1704	<29
12201	1109	<29
12201	262	[29,36)
12201	1243	[29,36)
12201	64	<29
12201	1315	[36,49)
12202	1987	[29,36)
12203	1077	<29
12204	1302	<29
12204	214	<29
12204	1302	<29
12204	1302	[29,36)
12204	1302	[36,49)
12205	964	<29
12205	965	[49,65)
12206	2359	<29
12206	1624	<29
12207	1596	>=65
12207	1236	>=65
12207	1401	>=65
12207	1640	>=65
12208	1794	[29,36)
12209	691	>=65
12209	278	>=65
12210	1832	[29,36)
12211	1958	[36,49)
12212	969	<29
12212	639	<29
12212	1471	<29
12212	1254	<29
12213	894	>=65
12214	1525	<29
12215	1027	<29
12215	1027	<29
12217	876	<29
12218	1872	[29,36)
12219	1051	[36,49)
12220	1886	<29
12221	2069	<29
12222	563	<29
12223	447	<29
12224	92	<29
12224	1468	<29
12225	896	[36,49)
12225	1898	[36,49)
12226	1497	>=65
12226	1497	>=65
12226	1492	>=65
12227	2365	>=65
12227	1473	>=65
12228	1113	<29
12229	1627	<29
12229	1121	<29
12229	1121	<29
12230	1204	[49,65)
12231	138	[36,49)
12233	1625	<29
12234	1238	[29,36)
12234	337	[49,65)
12234	1279	>=65
12235	1107	[29,36)
12236	2367	>=65
12237	1628	>=65
12237	1628	[36,49)
12237	497	[36,49)
12238	1936	[36,49)
12239	1635	[36,49)
12239	1079	[36,49)
12239	2138	[49,65)
12239	1552	[36,49)
12239	1552	[36,49)
12239	928	<29
12239	1079	[29,36)
12239	1552	[36,49)
12239	1635	[29,36)
12239	1552	[36,49)
12240	636	>=65
12241	1492	[49,65)
12242	139	[29,36)
12243	2000	[36,49)
12243	1204	[36,49)
12244	1419	<29
12245	1241	[36,49)
12245	1377	>=65
12246	1414	[36,49)
12246	1414	>=65
12247	245	[36,49)
12248	1264	[49,65)
12249	1214	[29,36)
12250	1264	[36,49)
12251	278	<29
12251	1591	[36,49)
12252	1596	<29
12252	1253	<29
12253	1464	[29,36)
12254	1132	<29
12254	1591	<29
12255	178	<29
12256	256	<29
12257	1552	[49,65)
12257	961	<29
12258	928	<29
12258	1247	<29
12259	2339	<29
12259	257	[49,65)
12260	278	[36,49)
12260	399	[49,65)
12260	107	[49,65)
12260	934	[36,49)
12261	969	<29
12261	226	<29
12262	622	<29
12262	1356	[36,49)
12262	1287	>=65
12262	1287	>=65
12262	622	[49,65)
12263	1247	<29
12264	1264	<29
12267	710	[49,65)
12268	1269	<29
12270	1377	[36,49)
12271	934	[36,49)
12272	1332	<29
12273	171	>=65
12273	913	[36,49)
12274	2310	<29
12275	1492	>=65
12276	1888	[29,36)
12277	536	[36,49)
12278	36	[49,65)
12278	720	>=65
12278	1972	>=65
12279	1876	[36,49)
12279	1027	<29
12280	907	[29,36)
12280	799	>=65
12281	891	[36,49)
12281	1906	[36,49)
12282	1846	<29
12283	1473	<29
12283	1473	>=65
12284	447	[29,36)
12285	1712	[36,49)
12286	1712	<29
12287	183	>=65
12288	1468	<29
12288	456	[36,49)
12290	787	<29
12290	619	<29
12291	183	>=65
12291	393	[36,49)
12291	1467	[49,65)
12291	1839	[36,49)
12292	57	[29,36)
12293	44	<29
12293	1843	[29,36)
12294	1093	>=65
12294	1531	>=65
12295	907	[49,65)
12296	8	<29
12296	2260	<29
